,params,mean_train_Acc,mean_test_Acc
1813,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.5,0.5
1814,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.5,0.5
1815,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.5,0.5
1816,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.5,0.5
1817,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.5,0.5
1818,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.5,0.5
1819,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.5,0.5
1820,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.5,0.5
1821,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.5,0.5
1822,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.5,0.5
1823,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.5,0.5
1824,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.5,0.5
1825,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.5,0.5
1826,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.5,0.5
1827,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.5,0.5
1828,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.5,0.5
1829,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.5,0.5
1830,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.5,0.5
1831,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.5,0.5
1832,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.5,0.5
1833,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.5,0.5
1834,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.5,0.5
1835,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.5,0.5
1836,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.5,0.5
1837,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.37779591836734694, 'n_estimators': 150}",0.5,0.5
1838,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.3879795918367347, 'n_estimators': 150}",0.5,0.5
1839,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.39816326530612245, 'n_estimators': 150}",0.5,0.5
1840,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.4083469387755102, 'n_estimators': 150}",0.5,0.5
1841,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.41853061224489796, 'n_estimators': 150}",0.5,0.5
1842,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.4287142857142857, 'n_estimators': 150}",0.5,0.5
1843,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.43889795918367347, 'n_estimators': 150}",0.5,0.5
1844,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.4490816326530612, 'n_estimators': 150}",0.5,0.5
1845,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.459265306122449, 'n_estimators': 150}",0.5,0.5
1846,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.46944897959183673, 'n_estimators': 150}",0.5,0.5
1847,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.4796326530612245, 'n_estimators': 150}",0.5,0.5
1848,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.48981632653061224, 'n_estimators': 150}",0.5,0.5
1849,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3676122448979592, 'min_samples_split': 0.5, 'n_estimators': 150}",0.5,0.5
1850,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5,0.5
1851,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.011183673469387756, 'n_estimators': 150}",0.5,0.5
1852,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.02136734693877551, 'n_estimators': 150}",0.5,0.5
1853,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.031551020408163266, 'n_estimators': 150}",0.5,0.5
1854,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.5,0.5
1855,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.5,0.5
1856,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.5,0.5
1857,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.5,0.5
1858,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.5,0.5
1859,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.5,0.5
1860,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.10283673469387755, 'n_estimators': 150}",0.5,0.5
1861,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.1130204081632653, 'n_estimators': 150}",0.5,0.5
1862,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.12320408163265306, 'n_estimators': 150}",0.5,0.5
1863,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.5,0.5
1864,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.5,0.5
1865,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.5,0.5
1866,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.5,0.5
1867,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.5,0.5
1868,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.5,0.5
1869,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.5,0.5
1870,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.5,0.5
1871,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.5,0.5
1872,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.5,0.5
1873,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.5,0.5
1874,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.5,0.5
1875,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.5,0.5
1876,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.5,0.5
1877,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.5,0.5
1878,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.5,0.5
1879,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.5,0.5
1880,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.5,0.5
1881,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.5,0.5
1882,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.5,0.5
1883,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.5,0.5
1884,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.5,0.5
1885,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.5,0.5
1886,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.5,0.5
1887,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.37779591836734694, 'n_estimators': 150}",0.5,0.5
1888,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.3879795918367347, 'n_estimators': 150}",0.5,0.5
1889,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.39816326530612245, 'n_estimators': 150}",0.5,0.5
1890,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.4083469387755102, 'n_estimators': 150}",0.5,0.5
1891,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.41853061224489796, 'n_estimators': 150}",0.5,0.5
1892,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.4287142857142857, 'n_estimators': 150}",0.5,0.5
1893,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.43889795918367347, 'n_estimators': 150}",0.5,0.5
1894,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.4490816326530612, 'n_estimators': 150}",0.5,0.5
1895,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.459265306122449, 'n_estimators': 150}",0.5,0.5
1896,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.46944897959183673, 'n_estimators': 150}",0.5,0.5
1897,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.4796326530612245, 'n_estimators': 150}",0.5,0.5
1898,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.48981632653061224, 'n_estimators': 150}",0.5,0.5
1899,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.37779591836734694, 'min_samples_split': 0.5, 'n_estimators': 150}",0.5,0.5
1900,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5,0.5
1901,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.011183673469387756, 'n_estimators': 150}",0.5,0.5
1902,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.02136734693877551, 'n_estimators': 150}",0.5,0.5
1903,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.031551020408163266, 'n_estimators': 150}",0.5,0.5
1904,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.5,0.5
1905,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.5,0.5
1906,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.5,0.5
1907,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.5,0.5
1908,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.5,0.5
1909,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.5,0.5
1910,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.10283673469387755, 'n_estimators': 150}",0.5,0.5
1911,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.1130204081632653, 'n_estimators': 150}",0.5,0.5
1912,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.12320408163265306, 'n_estimators': 150}",0.5,0.5
1913,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.5,0.5
1914,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.5,0.5
1915,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.5,0.5
1916,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.5,0.5
1917,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.5,0.5
1918,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.5,0.5
1919,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.5,0.5
1920,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.5,0.5
1921,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.5,0.5
1922,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.5,0.5
1923,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.5,0.5
1924,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.5,0.5
1925,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.5,0.5
1926,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.5,0.5
1927,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.5,0.5
1928,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.5,0.5
1929,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.5,0.5
1930,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.5,0.5
1931,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.5,0.5
1932,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.5,0.5
1933,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.5,0.5
1934,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.5,0.5
1935,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.5,0.5
1936,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.5,0.5
1937,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.37779591836734694, 'n_estimators': 150}",0.5,0.5
1938,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.3879795918367347, 'n_estimators': 150}",0.5,0.5
1939,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.39816326530612245, 'n_estimators': 150}",0.5,0.5
1940,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.4083469387755102, 'n_estimators': 150}",0.5,0.5
1941,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.41853061224489796, 'n_estimators': 150}",0.5,0.5
1942,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.4287142857142857, 'n_estimators': 150}",0.5,0.5
1943,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.43889795918367347, 'n_estimators': 150}",0.5,0.5
1944,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.4490816326530612, 'n_estimators': 150}",0.5,0.5
1945,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.459265306122449, 'n_estimators': 150}",0.5,0.5
1946,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.46944897959183673, 'n_estimators': 150}",0.5,0.5
1947,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.4796326530612245, 'n_estimators': 150}",0.5,0.5
1948,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.48981632653061224, 'n_estimators': 150}",0.5,0.5
1949,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.3879795918367347, 'min_samples_split': 0.5, 'n_estimators': 150}",0.5,0.5
1950,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5,0.5
1951,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.011183673469387756, 'n_estimators': 150}",0.5,0.5
1952,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.02136734693877551, 'n_estimators': 150}",0.5,0.5
1953,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.031551020408163266, 'n_estimators': 150}",0.5,0.5
1954,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.5,0.5
1955,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.5,0.5
1956,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.5,0.5
1957,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.5,0.5
1958,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.5,0.5
1959,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.39816326530612245, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.5,0.5
